trench,profile,lon,lat,z_a,W,theta_l,theta_s,A,S,h_f,d_f,class,age_Ma,sed_m
middle_america,110,259.557,16.4286017691,-5614.22835993,16.9449376722,7.51359464706095,5.274951954429167,0.1750505950669121,22.89000284559794,606.2540705325,47.8437701696,1,12.6008780261,331.02240839
middle_america,111,259.46500000000003,16.4525636594,-5620.1794959,20.92941034039,5.907567287292666,4.437582685931906,0.1420940832337269,28.54477712039701,-465.3754939724999,26.9090089429,1,12.5612124785,257.624273122
middle_america,112,259.377,16.4848899531,-5556.99883058,20.94184498041,7.221858350641727,4.458914461171712,0.2365377645797279,30.363111744271915,16.90462342500041,55.8439801274,1,12.531106957,207.373895496
middle_america,113,259.298,16.542396321,-5626.10088063,27.91566358466,6.285851791837533,3.5018850913834387,0.2844341581378861,40.20448235255997,21.190997874999994,60.8151604635,1,12.5193617065,218.937019034
middle_america,114,259.205,16.5620413763,-5277.17385765,17.93961958564,6.048403699258061,3.857531886434826,0.2211675811810754,23.717956262356083,-159.0194687674998,62.7873325077,1,12.4717672564,263.512615859
middle_america,115,259.116,16.5991566707,-5304.60204654,13.95082197817,10.42003793141398,4.207028007289448,0.4247611893021428,18.404847519712696,-517.1694696075001,20.9261163862,1,12.4475643221,305.416682245
middle_america,116,259.015,16.6066962287,-5317.08624491,17.93452788481,6.597523013802919,3.3097550607309554,0.3318538077096064,22.296437942225104,-182.94588429999976,40.8503311226,1,12.3861342993,287.66742624
middle_america,117,258.923,16.6295649075,-5295.89249158,22.91703350349,4.371770228824447,3.3655946132576453,0.1300411233155763,30.98257989697763,-308.7348660524999,39.8551563101,1,12.310428361,256.267379315
middle_america,118,258.825,16.6402661024,-5063.61283483,19.94246826126,2.9375765622500176,3.588844307746751,-0.0997894188054494,24.678353524881505,-506.1701670000002,19.9423185362,1,12.2194049895,283.951750272
middle_america,119,258.76,16.710059837,-5082.00105785,19.93962873292,4.7847450469013815,2.580678597429789,0.2992450340813677,26.12971350533418,78.55673495750034,23.9274039493,1,12.1962230861,381.118185682
middle_america,120,258.654,16.7156117928,-5086.63450804,23.9117760618,2.4467967748741466,2.890998710338046,-0.0832182380712252,29.519685681977744,142.99907429999985,24.907842983945,1,12.0907610049,457.349154184
middle_america,121,258.562,16.7327686148,-5113.26500464,21.9468035767,2.9321027241989435,2.932123247552796,-3.499754946560439e-06,27.00387749136335,8.650533205000102,42.8954402486,1,12.0005622843,527.108204942
middle_america,122,258.501,16.8161225375,-5028.31567669,20.9533317681,4.3991406078410815,1.762577402277259,0.4278941686773467,24.575796276432776,19.52142687000014,43.901747189,1,11.9866558284,691.32969702
middle_america,123,258.411,16.8428095547,-5002.83785543,13.9555396311,4.032839845920524,1.6153852046591846,0.4280025352412653,14.398904232825172,297.9784397774997,44.8564632172,1,11.9122820212,744.231239097
middle_america,124,258.327,16.8815992886,-4925.7542925,19.94841739529,6.238659894090563,1.5654787954178395,0.5988080535979167,22.67714750393188,-447.1298697625002,43.8860569743,1,11.8486290524,686.557124313
middle_america,125,258.257,16.93449083,-4855.26521161,20.94096164022,11.11685650365383,1.1849439449838637,0.8073543868751203,23.36200205254024,62.60152064749991,42.8787307725,1,11.7977604779,581.951749441
middle_america,126,258.2105,16.941125496,-4842.68094224,25.9291097692,0.891537305104524,0.891545155599894,-4.402766301058967e-06,26.692737131866043,-313.8803821225001,44.87662505938,1,11.7549975403,538.382589706
middle_america,134,257.73199999999997,16.7612591485,-4763.33484972,12.97279518913,7.258066637639621,2.1880865295576832,0.5367243171207452,14.373130033304273,-294.27935475999993,24.947548750657,1,9.64968028354,188.337747891
middle_america,135,257.692,16.7686101168,-4702.18120144,5.97867531184,3.9454911483084616,1.975091504414982,0.3328050226588939,4.382140642077155,180.16932994499984,27.90021085828,1,9.23718546983,185.403229981
middle_america,136,257.58,16.7918971641,-4884.65004356,5.977971964238,4.903478237118027,4.903489500711231,-1.148529648003836e-06,4.73811144795134,-29.138637904999996,16.937476743060003,1,8.08009526118,175.487497952
middle_america,137,257.5355,16.786528108,-4972.99446757,18.93721551772,2.317769969558403,8.630568625407445,-0.5765987780786874,23.27529956482869,-632.5214089374999,13.95360975561,1,7.56112513468,168.757131383
middle_america,138,257.464266094,16.8293270103,-5298.01246008,19.948724512779997,3.648163578749448,8.461895665234781,-0.3974986405517871,27.942046859062277,-402.9077328100002,28.92529946634,1,6.91094941999,171.628602076
middle_america,139,257.39300000000003,16.8721013589,-5368.71359801,16.98156519842,7.402565481037274,6.5877585422753295,0.0582407482059887,25.33034535886505,427.6494715925001,17.9804098048,1,6.21199030314,174.085772482
middle_america,140,257.369010165,16.9517133543,-4706.68225392,13.00081033636,4.67894482344717,5.454406811690448,-0.0765257158899278,14.456372546455034,113.52913569500016,33.001935434800004,1,6.16797255773,198.390185606
middle_america,141,257.345,17.0313225459,-4753.18655133,11.95905510033,3.7784494591200906,3.7784665611923183,-2.2631020619715524e-06,13.089125700587768,113.2938026175002,28.9007340857,1,6.10571780914,228.191735058
middle_america,142,257.268478449,16.9784718296,-5393.88084441,16.9605882522,9.762961915499185,4.10073929400465,0.4084207049711206,22.497926324032825,-112.17352865500015,23.9442318829,1,5.17635554237,183.586445197
middle_america,143,257.192,16.9255925868,-4795.61279674,15.95117831365,2.0794993101930612,6.216762502034851,-0.49869004685265,18.521789551750107,14.058132064999882,18.9418415987,1,4.82423798969,156.496034797
middle_america,144,257.14,17.032374688,-4685.23346948,70.01095317779,0.5611176452691559,3.7977057717151967,-0.7425371061912095,88.35861075366599,-313.4047357874997,61.00890082563,1,4.74170324166,174.973796289
middle_america,147,257.152,17.2740721509,-4698.94522478,59.0035282853,0.9402290913977048,1.2786226451576812,-0.1525084115287977,76.13306982438108,-178.0376410824997,68.00347041541,1,4.81214218921,266.084564393
middle_america,148,257.103765942,17.3347275295,-4726.05062807,37.958376594399994,1.662280336724813,1.496145734373761,0.0526004404127991,48.32576644190923,-732.5387032249996,32.963607669059996,1,4.74787086352,322.972398046
middle_america,149,257.0555,17.3953713515,-4791.66289062,27.936356161539997,3.254722847308717,1.3030783717571464,0.4281986821600716,33.79775945042279,1067.13266317,67.844217874732,1,4.65650468144,386.50724938
middle_america,151,256.94,17.455616495,-4786.59259256,18.94236047595,1.6204503361867195,1.8004003676383653,-0.0526038833704234,20.365523454089843,1580.5065968499998,63.804333715670005,1,4.4542366945,423.291864807
middle_america,152,256.827,17.4757312622,-4809.28453646,17.944167029429998,1.6396041407127049,1.63961512297397,-3.3490475573478456e-06,18.902182279452987,287.03748129250016,64.79682652026999,1,4.26620991022,392.794976107
middle_america,153,256.754,17.5269641705,-4797.57117877,31.93149845492,3.1670738407489716,1.440757895457624,0.3746482172355842,41.39643648962421,-447.3483663924999,42.9075298863,1,4.13145817931,380.221485162
middle_america,154,256.675,17.5879328498,-4796.42823351,31.92025919558,4.217300757651037,1.4080429675393913,0.4993930908669136,41.530023250055,-559.0155802825002,40.8974857045,1,3.98279082243,349.097278533
middle_america,155,256.58799999999997,17.6275327379,-4834.50577537,28.93084342689,3.918395677534826,1.765490359604142,0.3787734841732272,37.435233820906255,-366.7770830149998,38.9066328363,1,3.83034505262,289.029189652
middle_america,156,256.515,17.690832508,-4923.50399011,30.91271212707,5.876002271697825,1.7193708259633074,0.5472583627280249,42.182358196477296,-402.75389628250014,40.8842022292,1,3.6880930788,252.151796941
middle_america,157,256.41700000000003,17.7105755042,-4931.05707591,16.94497672647,4.865830598256773,2.031479194004129,0.4109357836055031,20.13318947525661,-87.4141339050002,36.8798197919,1,3.50783526118,223.43919948
middle_america,158,256.33,17.7500617556,-4966.44845364,22.93909901574,6.771678979398963,2.3998102430955304,0.4766803547651509,30.73775154577157,-649.0184871875003,25.9310184187,1,3.34454887279,294.215128118
middle_america,159,256.25,17.8013875014,-4971.46840569,40.910156240540005,6.234730368366598,1.5171095185710342,0.6085807909610039,56.08683779102786,-528.6057618099999,41.9077333891,1,3.20213749739,490.039284878
middle_america,160,256.174,17.8610683245,-4976.83734179,26.9375131288,6.29596255519739,2.659765087346839,0.4060192106085022,41.27471324862244,-805.4030309425002,36.9140488829,1,3.20302247199,704.092128276
middle_america,161,256.093,17.9052812117,-4973.82573877,19.94748211937,6.101010580805748,4.075922518003668,0.1989880490654883,29.270510604086112,-546.8212591050001,30.9183014241,1,3.38536154143,767.565508038
middle_america,162,256.01300000000003,17.9489594989,-4960.6554019,24.93016313132,7.998192961395468,2.5406369425290523,0.5178521779570704,32.95666342788453,-597.2237143499997,27.9216299715,1,3.64572235923,724.11971201
middle_america,163,255.929,17.9848082005,-4938.37760839,28.92672474583,7.761508407196402,2.483257710921887,0.5152143675529803,39.73439915874113,195.55674774750017,58.8500203715,1,3.79484826049,644.838961404
middle_america,164,255.856,18.0401172773,-4900.65136463,48.88585858282,5.917016874809432,1.5222675289793892,0.5907489359583834,70.75362723485702,426.3960157575002,53.8737565873,1,4.03821131416,590.501766078
middle_america,165,255.782,18.0807542586,-4835.34758851,42.8861669747,7.204111045180898,1.4079665558166428,0.673025111698121,56.53155936561379,459.84807950999993,48.8699338751,1,4.19392389976,507.716780485
middle_america,166,255.686,18.1311863217,-4716.94072169,38.880072340560005,5.47089570494531,1.2002512673651466,0.6401664444369282,46.68909104629641,226.62478315,50.8426659463,1,4.36316500231,449.578939725
middle_america,167,255.572,18.1593004488,-4427.25515618,15.96052216181,2.342913711787739,3.901017009129211,-0.2495388509231661,18.37853704497011,249.1510835500003,44.8881978594,1,4.30636278662,443.004020562
middle_america,168,255.508,18.2369645956,-4405.15783632,9.98305040686,1.972346256701796,2.957069195274321,-0.1997646471809891,9.19526624047308,63.56841865749993,54.9058335295,1,4.60494418198,517.619307728
middle_america,169,255.432,18.2847869366,-4440.50671451,20.95898168524,0.8849611514091007,3.7560197154813233,-0.6186318466759604,23.15146294506484,-50.128905877500074,43.91325529114,1,4.71695014624,475.375375554
middle_america,170,255.366,18.3484999142,-4504.10840241,12.97902801805,2.1187389014712568,4.758385090169628,-0.3838299544848763,14.16074377487402,-857.0553314925,12.9789581218,1,4.84383888583,454.653857909
middle_america,171,255.302,18.4055353256,-4574.40607864,19.95781282627,3.021290470565098,2.0152446594046296,0.1997495868090004,23.06839534293813,247.9574533300001,38.9172813134,1,4.98623824169,428.288173716
middle_america,172,255.217,18.4558459411,-4587.17609351,8.988682589,2.331905605830833,8.111567596631708,-0.5534233562679174,8.854986146254676,399.0103574050004,35.9543271389,1,5.48114336448,309.987686622
middle_america,173,255.168,18.5536032345,-4584.46404523,10.98692740539,2.5644393941707753,2.1374751860257626,0.0908064578508709,10.730166328185096,476.6863976750001,36.95567048403,1,6.44377086458,183.852036786
middle_america,174,255.082,18.6100198683,-4610.07982031,8.97971441802,5.969314918534962,4.781688037413678,0.1104666128348664,9.618433397899958,277.33301520250006,39.909302249,1,7.29560822467,107.088096393
middle_america,175,254.995,18.6675346571,-4989.10782049,12.97380926783,6.117712824625295,7.127613895850223,-0.0762458407057452,16.77323235728899,683.5522635124998,46.9045625596,1,8.15398344638,96.7978609065
middle_america,176,254.931,18.722959447,-5064.8438172,17.96896366775,4.106681460010211,5.12844963691562,-0.1106392715145681,24.13695834358395,686.5324440449999,41.9270035718,1,8.88521740089,103.275155551
new_britain,0,148.710280407,-7.33821353604,-6052.01247376,221.0664038784,2.446183024085486,3.4543407452733628,-0.1708590221131205,966.3662880372956,-525.5416577617,107.548556232992,0,,343.524942162
new_britain,1,148.793261741,-7.35225858508,-6130.41757003,226.0454840313,2.496009701253705,3.168580676471131,-0.1187324996812147,999.264001899342,-416.78107226625,118.50264002927,0,,340.173056441
new_britain,2,148.876248322,-7.36628838006,-6216.94300152,227.0181249208,2.3422449242382566,3.050708886912649,-0.131368446213931,986.770498541989,-79.24642455865,126.456629344,0,,337.245028527
new_britain,3,148.950588557,-7.36322434811,-6368.38118492,226.019257454,2.7137199555259945,2.786185317634867,-0.0131757473101397,1046.5527739246736,-106.78175300565,143.3816273744,0,,335.083030307
new_britain,4,149.024927763,-7.36014805667,-6416.1913944,223.03200582110003,3.0176313285310026,2.6157806016062333,0.0713334533153835,1021.9386016132252,-128.67438914825,136.4108747269,0,,332.159675524
new_britain,10,149.156266781,-7.02035275247,-6523.81222789,219.2828780618,2.2644385135403495,3.4594363189474624,-0.2087742727399441,962.7615904484836,1979.187947343,156.48361316286,0,,321.600803447
new_britain,11,149.250615272,-7.07329835829,-6523.68458952,235.2307791899,3.749348376210687,2.112544986819771,0.2792277661879416,1100.4361866711458,-60.791361372375,170.44538942624,0,,319.774799509
new_britain,12,149.344985398,-7.12622497413,-6542.19517007,214.0749579058,3.6406780146232447,2.2025077835379863,0.2461277598836289,937.7190953912144,408.5377038373901,151.34864397450002,0,,317.168710205
new_britain,13,149.396804817,-7.06210345798,-6562.58540723,333.45004136800003,1.5343478939957944,1.9754965621418183,-0.1256889510800383,1303.587018981235,26.703431030000047,183.69259088875,0,32.684272785,315.349763864
new_britain,14,149.448609868,-6.99797622513,-6607.5649711,256.412044581,1.9050460769444568,1.9806481249085468,-0.0194565099662338,884.2542706503962,1072.996713804,150.6516284246,0,32.6565425483,313.920674397
new_britain,15,149.491441737,-6.9747430426,-6610.25377481,227.0834379096,3.574297206930039,2.0476849831666115,0.2715434115840169,940.2636585776538,447.34914482353406,170.315752905,0,32.8981242152,311.859120995
new_britain,16,149.538087535,-6.97366263466,-6622.45267421,213.15370714110003,4.554891861566415,2.2176728903148204,0.3451010151807523,1006.5922860206922,50.5892896879,166.34220237588,0,33.3318045848,310.631056008
new_britain,17,149.61493966,-7.01192653118,-6650.96472729,232.1986923493,4.137685261603074,2.044933895138451,0.3384894513812464,1102.983912974231,49.70529057885,193.33638715723,0,34.3061628411,309.314581554
new_britain,18,149.691804409,-7.05017793575,-6661.26522749,240.1260243216,3.1861958110033535,2.2607848707691645,0.169894294527413,995.6492165738756,109.56821897484,179.351316899,0,35.4710471791,307.963823936
new_britain,19,149.767482511,-6.94604661382,-6695.22525695,190.2740449142,1.8906503080277697,3.5775330370474463,-0.308490520995227,584.3425765491428,1667.1517052426,121.5327977927,0,35.944828833,306.758342849
new_britain,20,149.848424746,-6.99307325915,-6711.79118007,235.2446248169,4.2522409477300265,1.9836393306672948,0.3637981352723762,1100.8487789051696,-198.8048148725,166.46750948838002,0,37.0827298563,304.873626759
new_britain,21,149.929383279,-7.04008608349,-6714.96970076,207.1441616483,4.994213212609073,2.125167669856276,0.402990876611069,871.965455353463,220.5131160829,166.3152583809,0,38.4244074465,304.315337365
new_britain,22,149.976152448,-7.02145676157,-6720.8337111,214.1660132337,4.323324147626907,2.319122353006831,0.3017264488963306,920.2712908269044,77.687633856065,166.355079907,0,38.8813299652,303.488338814
new_britain,23,150.069693612,-6.99334101932,-6723.32751432,224.1801079353,4.254511155752104,2.216386855384423,0.3149677675123351,967.5805861292388,16.366297001734,166.394061936756,0,39.8942058784,302.146664936
new_britain,24,150.163142931,-6.94210846311,-6737.56477302,233.222292681,4.35559147251559,1.9778519490405169,0.3754260305511453,1002.5082127374144,108.619953075,180.401050072,0,40.7407001622,302.619449494
new_britain,25,150.249302816,-6.89667638857,-6773.33116547,224.1890919147,5.2471319175336,2.045332801458791,0.4390558253557386,987.9817127520232,-345.76469232068996,168.392804182,0,41.5531839014,301.884513158
new_britain,26,150.332381413,-6.86784788294,-6840.37217496,208.1371683893,5.912739489025828,2.170739276799705,0.4629195326208007,906.1200323060044,67.06759788779999,172.288056209107,0,42.4623792748,300.953118118
new_britain,27,150.434127767,-6.85693371998,-6870.46122126,206.12949015829997,5.821832774284955,2.218753664326906,0.448111482597293,900.9332330276932,83.464532538334,169.287363535419,0,43.6638457472,301.124280036
new_britain,28,150.520301148,-6.83651831,-6874.77143744,202.2381280795,5.571059257833086,2.0245197576457135,0.4669215464627499,828.1244586369074,328.172162927,191.282510794,0,44.6138743266,303.116025132
new_britain,29,150.601788646,-6.79250757587,-6893.18346261,202.214364481,5.735550797056234,2.0324380570467726,0.4767144764958692,836.9496956639877,173.52728292799998,195.244727667,0,45.35387496,303.125411827
new_britain,30,150.699553573,-6.77587993651,-6981.39619743,231.1140589549,6.005157529196294,1.7406023992648092,0.5505663962372186,963.6482030425864,536.84417632831,220.159546695,0,46.3852308472,304.291259287
new_britain,31,150.783601172,-6.72755769606,-7197.69237856,238.3019506225,5.2506896338117155,0.9643374835078772,0.6896755346986242,566.047074261799,899.1903915150001,249.273007978,0,46.8277150798,306.722731386
new_britain,32,150.856095984,-6.6697696349,-7214.77309003,228.2464487197,6.6661778434829815,1.1272743027906351,0.7107124592201074,652.2507591885579,938.9157475799998,249.180809079,0,46.4986506701,308.442138936
new_britain,33,150.94322037,-6.63988325306,-7438.14956907,227.1361954812,6.027639502816889,1.4463732969539158,0.6129593738457955,755.3207825634736,1392.3604958625,249.057516157,0,46.4728993624,310.97155749
new_britain,34,151.028241182,-6.60599480177,-7473.32904179,228.1493720803,6.1881216666218375,1.2357176864013126,0.6670947126844544,635.6321845470466,1656.4780918035003,249.075440972,0,46.4435519885,314.225406142
new_britain,35,151.11325041,-6.57209215474,-7530.38537086,105.6492952077,6.27175340281721,1.8423389727090824,0.545891545857688,188.76026917465524,-800.8505066325001,95.6829075689,1,46.0855092518,317.230035947
new_britain,36,151.190763885,-6.51661987861,-7639.53926464,27.9113005427,6.102078636885681,5.293421852404952,0.0709628142476669,43.06135930591343,34.43363907250023,51.8356293846,1,45.6074530775,320.617760744
new_britain,37,151.272850173,-6.47599511004,-7733.35850178,32.891113831300004,5.363168215464579,5.049346466574249,0.0301389009738117,48.979999718684994,110.90260655249948,55.8156526224,1,45.1960115564,324.358485465
new_britain,38,151.347070382,-6.42955837848,-7809.93446143,35.8883053341,6.091675876771151,5.454513377919874,0.0551837913615012,62.56596322728716,-201.1381711899994,46.8544590778,1,44.7777876484,328.35046117
new_britain,39,151.421277148,-6.38311113524,-7833.60313206,31.8883164655,6.827296294386004,5.3200298573926155,0.1240821575184834,54.399902363980736,119.1307673525007,59.7910694427,1,44.3286473355,333.010595637
new_britain,40,151.505118822,-6.35187052261,-7823.29136278,37.861684403,4.7708430582128765,5.298041588121032,-0.0523591786405169,64.71867520970372,161.68829877749977,54.8002553826,1,43.9293088275,337.867244135
new_britain,41,151.590001369,-6.30908618479,-7765.7618467,46.8475426982,5.224538405315396,5.007949210798551,0.0211668171653356,95.1107661670766,-276.99095706250046,52.8284498173,1,43.5028016288,344.869842815
new_britain,42,151.672499687,-6.25508311178,-7909.01295227,50.8404469674,6.340170622854859,4.447340758259768,0.1754649239961694,100.93567057781507,-201.31439857500027,52.8344952208,1,42.9325848626,350.262857034
new_britain,43,151.752411631,-6.20864299706,-8130.21381927,42.8568396173,7.608739941074432,6.036774125920339,0.1152001901457344,98.055568428278,-307.19464652499937,32.8902552445,1,42.4878575192,356.101491439
new_britain,44,151.835140707,-6.16569793472,-8075.47972551,45.8389136246,7.872258724631243,5.079444809502392,0.2156329403131035,103.24079067329396,-547.8040240225,40.8565955603,1,41.9920882573,364.163457735
new_britain,45,151.920687934,-6.12624678459,-8234.38451483,53.8064161991,6.3286704455616105,5.070313408831892,0.1103920360624697,115.42752581384966,-415.7959730125003,49.821056583,1,41.5971344531,371.397546631
new_britain,46,151.983284874,-6.09743186851,-8243.01796112,53.8235391624,6.105387354891008,5.268342428280773,0.0735945852915109,116.9845262376158,-49.24876720999964,79.7393780668,1,41.3217989379,376.381406917
new_britain,47,152.030134936,-6.06362711314,-8224.74339676,45.8525390296,5.818959073023881,5.336940979939924,0.0432074589047522,94.04025819743715,-177.43953066499944,41.8655760237,1,40.9154113837,381.1244663
new_britain,48,152.104506689,-6.02540656601,-8353.20006659,43.87158101599999,6.526586318417205,7.141984794898365,-0.0450228828880039,99.8666209864682,-254.1821154599993,47.8601975797,1,40.5349497164,389.028942492
new_britain,49,152.169585711,-5.96667612809,-8234.35390033,47.8496079943,7.046682929819419,5.491644274607556,0.1240228165893467,109.27002513348226,131.78172410749903,78.7532093146,1,39.8654455114,397.157227698
new_britain,50,152.247648649,-5.93663696179,-8242.40424992,53.7902617014,7.239120412499358,4.990850086988752,0.1838328494418451,127.87624653147662,-540.3398788274999,54.7867206409,1,39.4375290159,405.061756468
new_britain,51,152.316476102,-5.91519980091,-8253.20175066,57.7884073078,7.389837739898939,4.210019574872327,0.2741256274745233,140.25715052966598,197.79390837749995,76.7197297144,1,39.0638037716,412.450425889
new_britain,52,152.379137055,-5.87878092732,-8173.72394655,57.7903741056,6.765504485441635,4.146512583386091,0.2400098795242172,130.30184194056693,-24.688640522500464,54.801515413,1,38.3598901371,420.054330628
new_britain,53,152.457098592,-5.85152843407,-8228.33611873,56.7875257033,6.810669777155906,4.293184934379844,0.2267217023436606,124.77577972315004,-71.61863389500104,55.7915758642,1,37.6981001527,428.485257387
new_britain,54,152.532524963,-5.81563098467,-8124.26437958,55.7733885899,5.909366375014935,4.126136335336039,0.1776921486792694,116.43064187584883,102.84996577999937,56.7697135808,1,36.8923306209,438.377944008
new_britain,55,152.634917874,-5.80130913429,-7979.4253704,59.746076680200005,5.516624496508342,4.223975436531039,0.1327073351604078,122.41202332343288,503.4511146225004,62.7338718835,1,36.5025976316,450.285539734
new_britain,56,152.655572113,-5.79306307739,-7957.07988326,53.7967676467,5.299735991899493,4.244112473697012,0.1106077408927619,103.05486130360076,246.69526792000033,74.7184286051,1,36.3390162966,453.175554071
new_britain,58,152.731330212,-5.79820668554,-7963.11202263,50.7777604437,6.298079017120885,4.785992882578116,0.1364197334901654,102.51888741755732,-34.496254987499924,54.7607084519,1,36.2449177758,462.21271719
new_britain,59,152.80708969,-5.80334022565,-7716.51266844,45.8050213266,6.359225563238018,4.09791505598038,0.2162455865900612,81.70282944227934,498.2107300875005,59.746106951,1,36.1928878935,470.049850513
new_britain,60,152.896926707,-5.82783390299,-7773.1260949,36.8562727619,8.036878472582114,4.3735510442788295,0.2951813572065534,60.55284828236848,842.14717526,57.7750710626,1,36.8374834787,478.886786704
new_britain,61,152.983829116,-5.86548211435,-7529.5812133,30.8851440993,6.602222581585088,4.77836038690815,0.1602608758906498,51.270194010038985,892.8695046674993,58.7818313298,1,38.73188043,487.109800016
new_britain,62,153.052508297,-5.89323048568,-7523.10280633,31.873236602699997,5.934810508044517,6.719274267059042,-0.0619929274188148,57.13503159916206,411.24208292250023,70.7194691311,1,38.4401370602,493.773054799
new_britain,63,153.124459088,-5.91044945809,-7563.05563255,32.8715459618,7.503346533296722,5.543221331967758,0.1502406779753663,65.06158825343087,187.1663528475001,69.7281563909,1,37.8633477999,501.792512277
new_britain,64,153.208889555,-5.94759238874,-7508.05612688,41.8434134727,4.570734877258947,5.025545229175799,-0.0473944431459312,78.50765924240477,43.826984020000054,44.8325143004,1,37.1744390902,510.238687812
new_britain,65,153.29535947,-5.98070404484,-8066.5464893,50.8180438933,5.0124872924992045,5.635199900901275,-0.0584833679926315,103.23020767356002,18.88031113499983,52.8113034331,1,36.92923595,518.571639689
new_britain,66,153.375756651,-6.02585977076,-8775.08460177,43.8547906919,9.045939187221078,6.89903574427387,0.1346445166687961,107.98227178058748,434.28486757000064,63.7892700898,1,36.8766411687,525.372257191
new_britain,67,153.444456985,-6.06444678561,-8754.8219598,60.7718519765,5.622160169716273,6.199392993408783,-0.0488288480986636,146.4164604903664,102.23617061250025,74.7203061695,1,36.8584335294,531.097850561
new_britain,68,153.520716194,-6.0846108468,-8902.8974172,63.8287195961,4.9042393494671765,5.912288758783313,-0.0931952840345535,154.48319822497973,394.13351994,66.8212667875,1,36.7343041334,538.713425692
new_britain,69,153.569728326,-6.16255074291,-8932.44926891,66.8649885351,5.2242029634905895,6.831930011486538,-0.1333534601296149,193.87293032688012,-59.74955253749977,63.8715168579,1,36.9274641395,538.489030354
new_britain,70,153.641008304,-6.21212015511,-8942.28656342,53.878992652799994,4.983150848366165,7.801843806975009,-0.2204688413718876,136.0987007695908,580.5422806349998,75.8304317875,1,36.937609138,542.735921365
new_britain,71,153.695612634,-6.28295714394,-8942.66436331,72.8847365827,5.1422019978552775,5.89338390938277,-0.0680690556751323,199.0406028600917,-51.5517307225,68.8915309491,1,37.1111262265,542.257754533
new_hebrides,0,166.215351258,-13.9016721554,-6670.19648647,33.0071717843,4.200736616142238,11.08178223682932,-0.450255987699902,61.651092580440974,2882.8072853075,72.01584531243999,1,,23.9046073973
new_hebrides,1,166.223575897,-13.9833317434,-6273.09480591,29.005723819639996,2.8899239780948616,7.548502637254514,-0.4462912688689462,41.573434346595015,3193.5705532675,60.0120172951,1,,25.3772356981
new_hebrides,2,166.238601397,-14.0852169036,-6449.52359783,13.00313751578,11.571715177116118,9.954327673342648,0.0751363134882452,19.60453359807352,3069.4201911650007,55.01334605846,1,,30.0009536324
new_hebrides,3,166.238601397,-14.1799367976,-5894.33547757,13.00299288925,4.698427273458535,5.477071766331684,-0.0765215042356489,14.52875413754238,2790.3093870400007,54.0125248215,1,,33.8287719483
new_hebrides,11,166.29904064,-14.7617712015,-4218.14503855,20.98995202872,4.514500581080933,6.009704051922987,-0.142072823836311,26.63500026557756,-114.71348137999983,38.98109769342,1,,24.8691566857
new_hebrides,12,166.261978205,-14.8372461729,-4953.95825052,20.990025337490003,5.958852043418167,5.420541243612283,0.0473057557839589,29.622734362817948,547.2475098999998,39.980769120312,1,,24.0466833853
new_hebrides,13,166.261978205,-14.8372461729,-4937.34537222,123.7809467868,2.012358231357013,4.722840378805893,-0.4024353704074839,255.48367439017352,1541.964918437,73.871500161988,1,,24.0466833853
new_hebrides,14,166.188016697,-14.9100807766,-5446.27935083,66.8827465732,4.5680781145395954,5.3010430999090135,-0.0742685158528949,173.029672042862,-766.7958429350001,39.92955955304,1,,24.7395017891
new_hebrides,15,166.114005111,-14.9828916255,-5525.67746999,65.9486747241,2.729134416982101,2.274830814590714,0.0907887208178288,114.8587861652197,-440.5512578574999,50.95993364008,1,,30.5453073071
new_hebrides,16,166.111568618,-15.0355084679,-5510.06811044,58.0167900365,1.969028495968827,0.6871086959022293,0.4826255978003825,73.48131935731449,-157.30414295750006,104.02996384525,1,,30.1825977931
new_hebrides,17,166.108823603,-15.0836147141,-5509.81229587,191.6010314017,2.394053268266512,1.535253418301025,0.2185626927267659,424.1752399365985,-933.82760542,125.73540196784,0,,29.5467722798
new_hebrides,20,165.82572221,-15.1842813712,-5165.26083746,31.936631254353003,0.5996953085473183,1.5322324799832707,-0.4374149895943215,34.09618171503872,1370.7914568074998,44.9115825705,1,,55.6801970822
new_hebrides,55,166.174646726,-16.9009204079,-4838.56475985,44.8899217214,0.7334984274230077,0.6418099744708382,0.0666675582188776,48.40311899524343,-257.6719109750002,36.90989935163,1,42.5834104092,149.940331703
new_hebrides,78,167.268760799,-17.1404063102,-6378.2833672,16.993447520529998,5.256307943382066,7.487215085264364,-0.1750620402903809,20.34990925857363,-292.6993753199995,26.989732107370003,1,,72.0148349078
new_hebrides,79,167.310173767,-17.2223180432,-6581.99303958,18.98938257052,4.511480514442072,9.701305468702415,-0.3651518400695799,25.66597223528935,278.6898952149995,19.988927001,1,,58.5446050178
new_hebrides,80,167.349764555,-17.2808736526,-6327.74710845,20.98307993438,6.635882453645924,6.037268593437445,0.0472348082954669,33.439003986796145,517.0754311699998,24.97998647283,1,,48.5879690631
new_hebrides,81,167.389380525,-17.3394214973,-6358.42690159,15.99578002135,5.383853506166758,6.908844023293228,-0.1240566208899034,19.6026176718338,1858.744987815,24.9935146591,1,,40.686057003
new_hebrides,82,167.43192314,-17.4591172389,-5907.66944252,5.00141894272,4.174689818576441,2.7858636972561426,0.1995281148490925,3.3423195181014616,926.4307584699995,29.0082852487,1,,33.6226976632
