trench,profile,lon_x,lat_x,z_a,W,theta_l,theta_s,A,S,h_f,d_f,lon_y,lat_y,age_Ma,sed_m
middle_america,45,265.38599999999997,14.5487357559,-6296.72855853,24.9337482834,5.591064258348375,5.163439730134969,0.0397623664160928,39.022068676346585,764.1226458650003,72.8050667428,-94.614,14.5487357559,24.675603225,298.867124123
middle_america,46,265.3,14.6003551375,-6441.77131045,27.9310848965,5.709385529291167,4.952246485140289,0.07101530451679658,41.201065411437696,191.20061378999935,72.8189122952,-94.7,14.6003551375,24.6601958236,297.87344967
middle_america,47,265.223,14.6630431519,-6284.3156368,27.9340196379,5.793683371701105,4.351779174491022,0.14212306148143727,43.36101030932724,143.08233995249975,76.817041616,-94.777,14.6630431519,24.6730862422,296.968290499
middle_america,48,265.141,14.717865633,-6351.6149009,27.927300082000002,5.514991880197568,4.7833699037483175,0.07104255917574931,41.78366876655784,220.2487112599997,74.8037234932,-94.859,14.717865633,24.7014717796,296.345860763
middle_america,49,265.054,14.7726709936,-6492.04183667,24.9319103363,7.335576794570549,5.775765829477953,0.11896653224755405,38.04534853582913,215.67167010749972,70.805228079,-94.946,14.7726709936,24.6960097668,296.046153535
middle_america,50,264.964,14.8243618826,-6483.11327441,27.9337302506,6.212488203834152,4.667396535200162,0.14201360636575372,41.84511023596493,185.61337148250004,65.8426744806,-95.036,14.8243618826,24.6828742626,296.124064701
middle_america,51,264.88800000000003,14.8939870382,-6408.35999841,22.95029283414,7.2634642039023705,4.684110771481648,0.2158892861300347,34.12547529013137,117.36615767249987,45.900086441,-95.112,14.8939870382,24.5026664593,295.556920761
middle_america,52,264.805,14.9529459473,-6222.13929563,13.96262997201,9.35799306471768,5.2310506138802415,0.28287957331237895,17.657795025809026,130.48894049249975,41.8874241761,-95.195,14.9529459473,22.6730773122,295.946427849
middle_america,53,264.716,15.0000163847,-5786.9355751,15.95077905214,7.722072961420321,4.651281405550456,0.24817777498290874,20.349093869452844,314.2783383149999,33.8950868439,-95.284,15.0000163847,23.9134818657,295.264923161
middle_america,54,264.621,15.039349942,-5699.79483824,15.949583344419999,5.958707778781758,4.641177744971104,0.12429662856813432,19.54567237747667,713.7480063174999,57.8162148382,-95.379,15.039349942,24.5757734565,295.982446909
middle_america,55,264.529,15.0824625015,-5624.28122405,3.98728088456,6.635596247006873,6.635604714840437,-6.380608347701431e-07,2.3189754563628147,903.9038067275001,63.7951935258,-95.471,15.0824625015,24.6688862748,297.342987011
middle_america,56,264.43899999999996,15.1173838352,-5528.08692386,6.97911691857,3.1678801924433313,4.220508689166276,-0.14247064056726028,5.701270450640024,775.3199168450005,65.8017343847,-95.561,15.1173838352,22.8321716964,298.301700088
middle_america,57,264.358,15.1678580915,-5345.42879569,3.987437431,1.1226817703631122,1.1226832160701574,-6.438628258319228e-07,2.0454344465019756,335.6658399775001,45.8548562256,-95.642,15.1678580915,19.1004505198,298.684055724
middle_america,58,264.26300000000003,15.1949686467,-5330.33741668,6.9749469818600005,5.268498801179135,3.9562584145759185,0.14225202419008146,5.83939812612761,474.764338985,67.7550913789,-95.737,15.1949686467,16.218872736,299.699717856
middle_america,59,264.179,15.2142114454,-5166.25792201,5.97757902613,5.421569278755019,2.7168718592711865,0.3323360547324417,4.4376810692716555,-242.5370455299999,20.921387991996998,-95.821,15.2142114454,16.177766235,300.830539093
middle_america,60,264.1,15.2221036632,-5363.29243964,3.9855911127450003,2.5775476223982907,2.577551164150281,-6.870386266110593e-07,2.09556346793443,607.3188696799994,44.837211338446,-95.9,15.2221036632,16.1464026145,302.591186307
middle_america,63,263.851,15.2758359565,-5510.80355691,10.95772814926,7.061175197995911,4.048773405216187,0.27114453003939026,12.159956091269098,516.5184895100001,41.8380222481,-96.149,15.2758359565,15.9387390938,302.058213664
middle_america,64,263.773,15.2780408671,-5471.15255862,12.94992658545,6.577099015495284,2.9335104491939985,0.3831077892357053,13.795488823970487,639.4538325525,42.8337974603,-96.227,15.2780408671,15.8729197001,300.204093248
middle_america,66,263.578,15.2797792834,-5553.7303532,12.95004351681,4.234774449496215,4.937351594750804,-0.07659915943864096,14.42426051874607,945.6646336700001,55.7836816396,-96.422,15.2797792834,15.6911953844,291.39872622
middle_america,68,263.375,15.2659236333,-5452.76854154,6.97305084057,1.9944181169545965,4.975527755830786,-0.42770915202026605,5.319251682481936,850.3782560074997,48.8104595642,-96.625,15.2659236333,15.4663817654,274.033643223
middle_america,69,263.273,15.2659236333,-5361.05346346,4.98077174973,2.8168345227851423,4.221013820111911,-0.1995182659404612,3.3083741365971107,686.4209345000004,63.752421281031005,-96.727,15.2659236333,15.3621705786,264.69339823
middle_america,70,263.175,15.2744106725,-5280.29496311,17.930790071929998,4.373870990262174,3.5015663329507225,0.11076269437639079,21.156304137087506,851.0927773974995,59.7680795677,-96.825,15.2744106725,15.2603747415,256.061846665
middle_america,71,263.077,15.2744106725,-5255.68251081,15.9386805541,4.607446730580451,3.5866424068484277,0.12457813267727381,18.699793133056353,-102.62986869499991,29.884730012671998,-96.923,15.2744106725,15.1667285497,248.206201316
middle_america,72,262.979,15.2876034085,-5063.40482969,15.938906928420002,1.9453464329572712,3.2400507682365136,-0.2496827697174625,16.522507894162132,299.9461465600002,63.7541056876,-97.021,15.2876034085,15.0749539211,238.355691494
middle_america,73,262.881,15.2913773354,-5069.56248877,7.970823316510001,6.6605142132170885,2.2291074234513193,0.4984921710826088,6.902910927489034,416.41837770250004,79.7061570585,-97.119,15.2913773354,14.9774284763,228.052533142
middle_america,74,262.778,15.3317552886,-4814.76309481,3.98613719106,6.4565257713474535,6.456534496090393,-6.756526151798767e-07,2.347854807221922,-24.818325357499816,32.8852641224,-97.222,15.3317552886,14.8874483583,215.894558053
middle_america,75,262.676,15.3542204796,-5058.08952502,11.95631072301,4.813858871860516,2.4111946320499644,0.33254622107782816,12.13609350462628,235.73639155499995,42.8428682671,-97.324,15.3542204796,14.801659954,201.270188398
middle_america,76,262.579,15.3756268131,-5094.06684692,8.96583625639,6.540983112266359,3.2811928427925583,0.33188066314316467,8.384729390333819,198.23560192249988,41.839992328,-97.421,15.3756268131,14.7048744033,183.649233474
middle_america,77,262.474,15.3756295382,-5010.66787076,12.95168631312,2.977622425852157,3.472780641668688,-0.07676391856964078,12.961461929323228,209.01146950249995,31.880704637,-97.526,15.3756295382,14.5997494951,157.816941408
middle_america,78,262.38,15.4097705956,-5212.5850878,21.92198469259,2.3825256512759796,4.164507281842799,-0.2721815590009482,25.89409515589443,57.23659170000019,38.8610977366,-97.62,15.4097705956,14.5122416911,135.480800146
middle_america,79,262.283,15.4263493502,-5275.99217969,23.9296261092,4.834043340102415,3.456929933885369,0.1660979188701067,35.712401392295995,262.9350457549999,44.867467811999994,-97.717,15.4263493502,14.4336636646,118.120073311
middle_america,80,262.203,15.4999061699,-4995.35996664,10.97069764424,3.52577162570772,6.154144742434914,-0.27152849433465936,10.627240538976244,-15.52288945500004,40.8902344861,-97.797,15.4999061699,14.3629416452,114.748047047
middle_america,81,262.11,15.5306423493,-5190.05435575,21.92727175732,4.948508280487048,2.8324824105247264,0.2719481302562992,28.008015552186613,1.3866199700000834,36.8773004626,-97.89,15.5306423493,14.2799153306,134.917590003
middle_america,82,262.023,15.5660697989,-5085.1509619,5.978827126776,11.569840886368832,11.569864493798983,-1.0202130823759994e-06,5.724024326238672,-60.984857009999814,33.87962005227,-97.977,15.5660697989,,199.823077199
middle_america,83,261.915,15.5829414398,-5258.71778404,25.908107436739996,4.1676764612021,3.0588163338117673,0.15344374634337468,34.683077481073006,144.5715034374998,70.74742709058,-98.085,15.5829414398,14.1243145668,265.213638978
middle_america,84,261.827,15.6183956376,-5335.89560748,25.91188348406,6.9178804810185,2.5594694871035117,0.45987654867393607,37.23894385540733,-111.34378362000007,52.8196409488,-98.173,15.6183956376,14.0634084871,204.992760906
middle_america,85,261.741,15.6406224933,-5127.26134435,14.94766641472,7.033408390444589,3.5300210225658963,0.33165246161097395,16.582126335460686,43.655983919999926,63.7754117375,-98.259,15.6406224933,13.9544691447,141.918402488
middle_america,86,261.657,15.6669716265,-5185.09614133,9.96511869812,9.486612325501016,6.356654679170176,0.19755758994707406,11.177483787139588,-145.33163142500052,30.8915564376,-98.343,15.6669716265,,125.860600359
middle_america,87,261.571,15.6890101942,-5271.07183408,25.910821331919998,5.55848306422929,2.476695125302993,0.3835369753145056,33.36399352486804,192.26681208499986,30.8934475214,-98.429,15.6890101942,,125.680307047
middle_america,88,261.488,15.7195726782,-5338.72050145,21.9260482503,5.782674306172843,3.311982223139182,0.27166414422255913,29.682188678560887,-700.1455159899997,23.9191774376,-98.512,15.7195726782,13.7313481318,118.316403787
middle_america,89,261.403,15.7459289228,-5382.27186399,25.90486650212,6.163929524913668,2.748058615047139,0.38328943623140316,36.0397230414158,-103.62818981999999,42.8421602687,-98.597,15.7459289228,13.7229087974,118.278317357
middle_america,90,261.307,15.754392618,-4939.42788184,8.96697198155,5.088763065958662,6.351605833997328,-0.11038479432630223,8.760737254870525,-908.9549280475003,12.9522277041,-98.693,15.754392618,13.6798194588,143.222503854
middle_america,91,261.218,15.7796953899,-4917.44376979,16.9407609316,3.903340870316397,2.1314239830749098,0.2936182155044099,19.302147927881773,-78.00127803750001,24.9127090788,-98.782,15.7796953899,13.6122004479,174.113117309
middle_america,92,261.128,15.8049613928,-4806.79052239,13.95696433118,2.0395016715968652,2.0395111774449886,-2.33042858042172e-06,13.777769404950151,311.2331172899999,48.8485834277,-98.872,15.8049613928,13.5439399599,187.95451461
middle_america,93,261.048,15.8556739341,-4914.37238208,8.97166355714,2.2741778155607952,2.841891882705571,-0.1109668359946604,7.791272107210673,23.387551177499972,44.8576250026,-98.952,15.8556739341,13.4912143987,197.845536154
middle_america,94,260.953,15.8780184459,-5047.73615221,22.93970341009,4.597439886754566,2.4557565825512278,0.30364719223738457,29.357308631996514,485.7777795024999,72.8071421819,-99.047,15.8780184459,13.4245618018,215.661518742
middle_america,95,260.88599999999997,15.9542633395,-5173.57374888,21.94751802484,6.71860595799431,1.9843871161758992,0.543975940400228,27.14707496495092,-43.17302872250002,57.8608457372,-99.114,15.9542633395,13.3909621353,263.13453461
middle_america,96,260.798,15.9854528836,-5234.57402174,9.96577211428,7.056091621384338,4.717316206935734,0.19864897645207288,10.59104140825919,731.3458440775003,76.7344331797,-99.202,15.9854528836,13.3272693996,287.697118593
middle_america,97,260.706,16.0087249585,-5327.80065466,15.94722018818,4.039173757485893,5.187650315604419,-0.1244714919262431,19.53673687007811,50.32664322749997,51.8274969167,-99.294,16.0087249585,13.2566281403,266.387662083
middle_america,98,260.622,16.0477241927,-5329.68157101,21.93946976001,5.257670835529676,3.645276716144837,0.18110789825798435,29.35762340135266,23.966478444999666,64.8198985973,-99.378,16.0477241927,13.1982214444,250.163898233
middle_america,99,260.546,16.0978312726,-5468.60520446,20.93619836007,10.351656834021362,3.267033895774378,0.5202132186427324,28.429070479850758,93.81507998249981,71.7797901297,-99.454,16.0978312726,13.1359307993,263.426149295
middle_america,100,260.449,16.1260477539,-5458.80108885,27.902264732269998,6.402420401848102,3.0425790996163777,0.3557269962492607,40.45200104400219,-11.981427630000326,71.7470976794,-99.551,16.1260477539,13.0643728476,299.561648371
middle_america,101,260.348,16.1507162584,-5403.21243177,24.9106842494,5.5013063782351175,3.6738400165044287,0.19917571699765396,37.229016432679636,-87.52234569499979,67.7555210885,-99.652,16.1507162584,12.9985674883,338.284058768
middle_america,102,260.246,16.1712509738,-5389.29484692,24.915430020000002,3.7840664437087015,4.098408317704985,-0.03987857665400349,32.82577064530534,-68.42835701750028,48.833378301,-99.754,16.1712509738,12.9318473518,359.821063171
middle_america,103,260.15999999999997,16.2095620811,-5427.45406595,25.923041724420003,6.29202257418479,3.3407643708296666,0.3063763602580846,37.801657213812504,246.72077964749997,58.8243638859,-99.84,16.2095620811,12.8862047035,352.677961643
middle_america,104,260.084,16.2486407307,-5315.20993292,21.92631425536,9.22909487892215,2.736102025057851,0.5426565819158834,27.254978265926066,195.10305023000046,59.7980265491,-99.916,16.2486407307,12.845090712,316.233279095
middle_america,105,259.993,16.2641032124,-5259.66925272,25.91642627805,5.944970371806964,2.6498652538533274,0.38338198209584645,35.535565203554505,-6.706153082499895,69.7735441764,-100.007,16.2641032124,12.797774568,262.132598008
middle_america,106,259.91200000000003,16.3141324838,-5354.2375317,16.94929410281,13.592482526395365,2.965940190371908,0.6417605419182156,22.042703991009834,-485.29602444000056,31.9043272211,-100.088,16.3141324838,12.7627076908,251.98022088
middle_america,107,259.825,16.3425001009,-5423.87359749,21.927979175079997,10.310763504334215,3.062846375043863,0.5419566739767503,30.13267507592795,-23.245960065000418,60.7992595262,-100.175,16.3425001009,12.7160366915,272.717119782
middle_america,108,259.74,16.3751586156,-5589.94306861,25.90872708362,8.191461577126264,3.660704529243474,0.3822724898740505,39.94759758224043,-757.4100016875,29.8944666273,-100.26,16.3751586156,12.6732667097,323.208001849
middle_america,109,259.645,16.3869291176,-5609.34625819,23.91807347537,5.774914251161161,4.131822708860456,0.16585597749605732,34.72143519089911,-70.63006214500047,50.8250458922,-100.355,16.3869291176,12.6266174801,346.622945058
middle_america,110,259.557,16.4286017691,-5614.22835993,16.9449376722,7.51359464706095,5.274951954429167,0.17505059506691217,22.89000284559794,606.2540705325,47.8437701696,-100.443,16.4286017691,12.6008780261,331.02240839
middle_america,111,259.46500000000003,16.4525636594,-5620.1794959,20.92941034039,5.907567287292666,4.437582685931906,0.14209408323372694,28.54477712039701,-465.37549397249995,26.9090089429,-100.535,16.4525636594,12.5612124785,257.624273122
middle_america,112,259.377,16.4848899531,-5556.99883058,20.94184498041,7.221858350641727,4.458914461171712,0.23653776457972797,30.363111744271915,16.90462342500041,55.8439801274,-100.623,16.4848899531,12.531106957,207.373895496
middle_america,113,259.298,16.542396321,-5626.10088063,27.91566358466,6.285851791837533,3.5018850913834387,0.28443415813788614,40.204482352559964,21.190997874999994,60.8151604635,-100.702,16.542396321,12.5193617065,218.937019034
middle_america,114,259.205,16.5620413763,-5277.17385765,17.93961958564,6.048403699258061,3.8575318864348254,0.22116758118107543,23.717956262356083,-159.0194687674998,62.7873325077,-100.795,16.5620413763,12.4717672564,263.512615859
middle_america,115,259.116,16.5991566707,-5304.60204654,13.95082197817,10.420037931413981,4.207028007289448,0.42476118930214285,18.404847519712696,-517.1694696075001,20.9261163862,-100.884,16.5991566707,12.4475643221,305.416682245
middle_america,116,259.015,16.6066962287,-5317.08624491,17.93452788481,6.597523013802919,3.3097550607309554,0.3318538077096064,22.296437942225104,-182.94588429999976,40.8503311226,-100.985,16.6066962287,12.3861342993,287.66742624
middle_america,117,258.923,16.6295649075,-5295.89249158,22.91703350349,4.371770228824447,3.3655946132576453,0.1300411233155763,30.98257989697763,-308.7348660524999,39.8551563101,-101.077,16.6295649075,12.310428361,256.267379315
middle_america,118,258.825,16.6402661024,-5063.61283483,19.94246826126,2.9375765622500176,3.588844307746751,-0.09978941880544948,24.678353524881505,-506.1701670000002,19.9423185362,-101.175,16.6402661024,12.2194049895,283.951750272
middle_america,119,258.76,16.710059837,-5082.00105785,19.93962873292,4.7847450469013815,2.5806785974297886,0.29924503408136777,26.12971350533418,78.55673495750034,23.9274039493,-101.24,16.710059837,12.1962230861,381.118185682
middle_america,120,258.654,16.7156117928,-5086.63450804,23.9117760618,2.4467967748741466,2.890998710338046,-0.08321823807122522,29.519685681977744,142.99907429999985,24.907842983945,-101.346,16.7156117928,12.0907610049,457.349154184
middle_america,121,258.562,16.7327686148,-5113.26500464,21.9468035767,2.9321027241989435,2.932123247552796,-3.499754946560439e-06,27.00387749136335,8.650533205000102,42.8954402486,-101.438,16.7327686148,12.0005622843,527.108204942
middle_america,122,258.501,16.8161225375,-5028.31567669,20.9533317681,4.3991406078410815,1.7625774022772587,0.42789416867734675,24.575796276432776,19.52142687000014,43.901747189,-101.499,16.8161225375,11.9866558284,691.32969702
middle_america,123,258.411,16.8428095547,-5002.83785543,13.955539631099999,4.032839845920524,1.6153852046591846,0.42800253524126536,14.398904232825172,297.9784397774997,44.8564632172,-101.589,16.8428095547,11.9122820212,744.231239097
middle_america,124,258.327,16.8815992886,-4925.7542925,19.94841739529,6.238659894090563,1.5654787954178397,0.5988080535979167,22.67714750393188,-447.1298697625002,43.8860569743,-101.673,16.8815992886,11.8486290524,686.557124313
middle_america,125,258.257,16.93449083,-4855.26521161,20.94096164022,11.11685650365383,1.1849439449838635,0.8073543868751203,23.36200205254024,62.60152064749991,42.8787307725,-101.743,16.93449083,11.7977604779,581.951749441
middle_america,126,258.2105,16.941125496,-4842.68094224,25.9291097692,0.891537305104524,0.891545155599894,-4.402766301058967e-06,26.692737131866043,-313.8803821225001,44.876625059380004,-101.7895,16.941125496,11.7549975403,538.382589706
middle_america,134,257.73199999999997,16.7612591485,-4763.33484972,12.97279518913,7.2580666376396215,2.1880865295576832,0.5367243171207452,14.373130033304273,-294.27935475999993,24.947548750657,-102.268,16.7612591485,9.64968028354,188.337747891
middle_america,135,257.692,16.7686101168,-4702.18120144,5.97867531184,3.9454911483084616,1.975091504414982,0.3328050226588939,4.382140642077155,180.16932994499984,27.90021085828,-102.308,16.7686101168,9.23718546983,185.403229981
middle_america,136,257.58,16.7918971641,-4884.65004356,5.977971964238,4.903478237118027,4.903489500711231,-1.148529648003836e-06,4.73811144795134,-29.138637904999996,16.937476743060003,-102.42,16.7918971641,8.08009526118,175.487497952
middle_america,137,257.5355,16.786528108,-4972.99446757,18.937215517720002,2.317769969558403,8.630568625407445,-0.5765987780786874,23.275299564828686,-632.5214089374999,13.95360975561,-102.4645,16.786528108,7.56112513468,168.757131383
middle_america,138,257.464266094,16.8293270103,-5298.01246008,19.948724512779997,3.6481635787494477,8.461895665234781,-0.39749864055178713,27.942046859062277,-402.9077328100002,28.92529946634,-102.535733906,16.8293270103,6.91094941999,171.628602076
middle_america,139,257.39300000000003,16.8721013589,-5368.71359801,16.98156519842,7.402565481037274,6.5877585422753295,0.058240748205988735,25.330345358865046,427.64947159250005,17.9804098048,-102.607,16.8721013589,6.21199030314,174.085772482
middle_america,140,257.369010165,16.9517133543,-4706.68225392,13.000810336359999,4.67894482344717,5.454406811690448,-0.07652571588992788,14.456372546455034,113.52913569500015,33.001935434800004,-102.630989835,16.9517133543,6.16797255773,198.390185606
middle_america,141,257.345,17.0313225459,-4753.18655133,11.95905510033,3.7784494591200906,3.7784665611923183,-2.2631020619715524e-06,13.089125700587767,113.2938026175002,28.9007340857,-102.655,17.0313225459,6.10571780914,228.191735058
middle_america,142,257.268478449,16.9784718296,-5393.88084441,16.9605882522,9.762961915499183,4.10073929400465,0.4084207049711206,22.497926324032825,-112.17352865500015,23.944231882900002,-102.731521551,16.9784718296,5.17635554237,183.586445197
middle_america,143,257.192,16.9255925868,-4795.61279674,15.95117831365,2.0794993101930612,6.216762502034851,-0.49869004685265006,18.521789551750107,14.058132064999882,18.9418415987,-102.808,16.9255925868,4.82423798969,156.496034797
middle_america,144,257.14,17.032374688,-4685.23346948,70.01095317779,0.5611176452691559,3.7977057717151967,-0.7425371061912095,88.35861075366599,-313.4047357874997,61.00890082563,-102.86,17.032374688,4.74170324166,174.973796289
middle_america,147,257.152,17.2740721509,-4698.94522478,59.0035282853,0.9402290913977048,1.2786226451576812,-0.15250841152879777,76.13306982438108,-178.0376410824997,68.00347041541,-102.848,17.2740721509,4.81214218921,266.084564393
middle_america,148,257.103765942,17.3347275295,-4726.05062807,37.958376594399994,1.662280336724813,1.496145734373761,0.052600440412799175,48.32576644190923,-732.5387032249996,32.963607669059996,-102.896234058,17.3347275295,4.74787086352,322.972398046
middle_america,149,257.0555,17.3953713515,-4791.66289062,27.936356161539997,3.254722847308717,1.3030783717571464,0.4281986821600716,33.79775945042279,1067.13266317,67.844217874732,-102.9445,17.3953713515,4.65650468144,386.50724938
middle_america,151,256.94,17.455616495,-4786.59259256,18.94236047595,1.6204503361867197,1.8004003676383653,-0.0526038833704234,20.365523454089843,1580.5065968499998,63.804333715670005,-103.06,17.455616495,4.4542366945,423.291864807
middle_america,152,256.827,17.4757312622,-4809.28453646,17.944167029429998,1.6396041407127049,1.63961512297397,-3.3490475573478456e-06,18.902182279452987,287.03748129250016,64.79682652026999,-103.173,17.4757312622,4.26620991022,392.794976107
middle_america,153,256.754,17.5269641705,-4797.57117877,31.93149845492,3.1670738407489716,1.440757895457624,0.3746482172355842,41.39643648962421,-447.3483663924999,42.9075298863,-103.246,17.5269641705,4.13145817931,380.221485162
middle_america,154,256.675,17.5879328498,-4796.42823351,31.92025919558,4.217300757651037,1.4080429675393913,0.49939309086691364,41.530023250055,-559.0155802825002,40.8974857045,-103.325,17.5879328498,3.98279082243,349.097278533
middle_america,155,256.58799999999997,17.6275327379,-4834.50577537,28.93084342689,3.918395677534826,1.765490359604142,0.37877348417322726,37.435233820906255,-366.7770830149998,38.9066328363,-103.412,17.6275327379,3.83034505262,289.029189652
middle_america,156,256.515,17.690832508,-4923.50399011,30.912712127069998,5.876002271697825,1.7193708259633074,0.5472583627280249,42.182358196477296,-402.75389628250014,40.8842022292,-103.485,17.690832508,3.6880930788,252.151796941
middle_america,157,256.41700000000003,17.7105755042,-4931.05707591,16.94497672647,4.865830598256773,2.031479194004129,0.41093578360550315,20.13318947525661,-87.4141339050002,36.8798197919,-103.583,17.7105755042,3.50783526118,223.43919948
middle_america,158,256.33,17.7500617556,-4966.44845364,22.939099015740002,6.771678979398963,2.3998102430955304,0.4766803547651509,30.737751545771566,-649.0184871875003,25.9310184187,-103.67,17.7500617556,3.34454887279,294.215128118
middle_america,159,256.25,17.8013875014,-4971.46840569,40.910156240540005,6.234730368366598,1.5171095185710342,0.6085807909610039,56.08683779102786,-528.6057618099999,41.9077333891,-103.75,17.8013875014,3.20213749739,490.039284878
middle_america,160,256.174,17.8610683245,-4976.83734179,26.9375131288,6.29596255519739,2.659765087346839,0.40601921060850227,41.27471324862244,-805.4030309425002,36.9140488829,-103.826,17.8610683245,3.20302247199,704.092128276
middle_america,161,256.093,17.9052812117,-4973.82573877,19.94748211937,6.101010580805748,4.075922518003668,0.19898804906548834,29.270510604086112,-546.8212591050001,30.9183014241,-103.907,17.9052812117,3.38536154143,767.565508038
middle_america,162,256.01300000000003,17.9489594989,-4960.6554019,24.93016313132,7.998192961395468,2.5406369425290523,0.5178521779570704,32.95666342788453,-597.2237143499997,27.9216299715,-103.987,17.9489594989,3.64572235923,724.11971201
middle_america,163,255.929,17.9848082005,-4938.37760839,28.92672474583,7.761508407196402,2.483257710921887,0.5152143675529803,39.73439915874113,195.55674774750014,58.8500203715,-104.071,17.9848082005,3.79484826049,644.838961404
middle_america,164,255.856,18.0401172773,-4900.65136463,48.88585858282,5.917016874809432,1.5222675289793892,0.5907489359583834,70.75362723485702,426.3960157575002,53.8737565873,-104.144,18.0401172773,4.03821131416,590.501766078
middle_america,165,255.78199999999998,18.0807542586,-4835.34758851,42.8861669747,7.204111045180898,1.4079665558166428,0.673025111698121,56.53155936561379,459.84807950999993,48.8699338751,-104.218,18.0807542586,4.19392389976,507.716780485
middle_america,166,255.686,18.1311863217,-4716.94072169,38.880072340560005,5.47089570494531,1.2002512673651466,0.6401664444369282,46.68909104629641,226.62478314999998,50.8426659463,-104.314,18.1311863217,4.36316500231,449.578939725
middle_america,167,255.572,18.1593004488,-4427.25515618,15.960522161810001,2.342913711787739,3.9010170091292116,-0.24953885092316616,18.37853704497011,249.1510835500003,44.8881978594,-104.428,18.1593004488,4.30636278662,443.004020562
middle_america,168,255.50799999999998,18.2369645956,-4405.15783632,9.98305040686,1.9723462567017958,2.957069195274321,-0.19976464718098916,9.19526624047308,63.56841865749993,54.9058335295,-104.492,18.2369645956,4.60494418198,517.619307728
middle_america,169,255.43200000000002,18.2847869366,-4440.50671451,20.95898168524,0.8849611514091007,3.7560197154813233,-0.6186318466759604,23.15146294506484,-50.128905877500074,43.913255291140004,-104.568,18.2847869366,4.71695014624,475.375375554
middle_america,170,255.36599999999999,18.3484999142,-4504.10840241,12.97902801805,2.1187389014712568,4.758385090169628,-0.3838299544848763,14.16074377487402,-857.0553314925,12.9789581218,-104.634,18.3484999142,4.84383888583,454.653857909
middle_america,171,255.30200000000002,18.4055353256,-4574.40607864,19.95781282627,3.021290470565098,2.0152446594046296,0.19974958680900043,23.06839534293813,247.95745333000013,38.9172813134,-104.698,18.4055353256,4.98623824169,428.288173716
middle_america,172,255.21699999999998,18.4558459411,-4587.17609351,8.988682589,2.331905605830833,8.111567596631708,-0.5534233562679174,8.854986146254676,399.0103574050004,35.9543271389,-104.783,18.4558459411,5.48114336448,309.987686622
middle_america,173,255.168,18.5536032345,-4584.46404523,10.986927405389999,2.5644393941707753,2.1374751860257626,0.09080645785087098,10.730166328185096,476.6863976750001,36.95567048403,-104.832,18.5536032345,6.44377086458,183.852036786
middle_america,174,255.082,18.6100198683,-4610.07982031,8.97971441802,5.969314918534962,4.781688037413678,0.11046661283486647,9.618433397899958,277.33301520250006,39.909302249,-104.918,18.6100198683,7.29560822467,107.088096393
middle_america,175,254.995,18.6675346571,-4989.10782049,12.97380926783,6.117712824625295,7.127613895850223,-0.07624584070574525,16.77323235728899,683.5522635124998,46.9045625596,-105.005,18.6675346571,8.15398344638,96.7978609065
middle_america,176,254.93099999999998,18.722959447,-5064.8438172,17.96896366775,4.106681460010211,5.12844963691562,-0.11063927151456814,24.13695834358395,686.5324440449999,41.9270035718,-105.069,18.722959447,8.88521740089,103.275155551
new_britain,0,148.710280407,-7.33821353604,-6052.01247376,221.06640387840002,2.446183024085486,3.4543407452733628,-0.1708590221131205,966.3662880372957,-525.5416577617,107.548556232992,148.710280407,-7.33821353604,,343.524942162
new_britain,1,148.793261741,-7.35225858508,-6130.41757003,226.0454840313,2.496009701253705,3.168580676471131,-0.11873249968121476,999.2640018993421,-416.78107226625,118.50264002927,148.793261741,-7.35225858508,,340.173056441
new_britain,2,148.876248322,-7.36628838006,-6216.94300152,227.0181249208,2.3422449242382566,3.050708886912649,-0.13136844621393107,986.770498541989,-79.24642455865,126.456629344,148.876248322,-7.36628838006,,337.245028527
new_britain,3,148.950588557,-7.36322434811,-6368.38118492,226.019257454,2.7137199555259945,2.7861853176348674,-0.013175747310139792,1046.5527739246736,-106.78175300564999,143.3816273744,148.950588557,-7.36322434811,,335.083030307
new_britain,4,149.024927763,-7.36014805667,-6416.1913944,223.03200582110003,3.0176313285310026,2.6157806016062333,0.07133345331538357,1021.9386016132253,-128.67438914825,136.4108747269,149.024927763,-7.36014805667,,332.159675524
new_britain,10,149.156266781,-7.02035275247,-6523.81222789,219.2828780618,2.2644385135403495,3.4594363189474624,-0.20877427273994417,962.7615904484835,1979.187947343,156.48361316286,149.156266781,-7.02035275247,,321.600803447
new_britain,11,149.250615272,-7.07329835829,-6523.68458952,235.2307791899,3.749348376210687,2.1125449868197714,0.2792277661879416,1100.4361866711458,-60.791361372375,170.44538942624,149.250615272,-7.07329835829,,319.774799509
new_britain,12,149.344985398,-7.12622497413,-6542.19517007,214.0749579058,3.6406780146232447,2.2025077835379863,0.24612775988362898,937.7190953912144,408.53770383739004,151.34864397450002,149.344985398,-7.12622497413,,317.168710205
new_britain,13,149.396804817,-7.06210345798,-6562.58540723,333.45004136800003,1.5343478939957944,1.9754965621418186,-0.12568895108003833,1303.5870189812347,26.703431030000047,183.69259088874998,149.396804817,-7.06210345798,32.684272785,315.349763864
new_britain,14,149.448609868,-6.99797622513,-6607.5649711,256.412044581,1.9050460769444566,1.9806481249085468,-0.01945650996623389,884.2542706503962,1072.996713804,150.6516284246,149.448609868,-6.99797622513,32.6565425483,313.920674397
